geoid,name,total,county,county subdivision,state
2905353156,"North Moniteau township, Cooper County, Missouri",363.0,053,53156,29
2905341150,"Lebanon township, Cooper County, Missouri",394.0,053,41150,29
2905356000,"Palestine township, Cooper County, Missouri",380.0,053,56000,29
2905314626,"Clear Creek township, Cooper County, Missouri",346.0,053,14626,29
2905359744,"Prairie Home township, Cooper County, Missouri",787.0,053,59744,29
2905355496,"Otterville township, Cooper County, Missouri",818.0,053,55496,29
2905952886,"North Benton township, Dallas County, Missouri",3715.0,059,52886,29
2905968636,"South Benton township, Dallas County, Missouri",2586.0,059,68636,29
2905936494,"Jasper township, Dallas County, Missouri",635.0,059,36494,29
2905967412,"Sherman township, Dallas County, Missouri",273.0,059,67412,29
2905980170,"Wilson township, Dallas County, Missouri",1160.0,059,80170,29
2905935720,"Jackson township, Dallas County, Missouri",2016.0,059,35720,29
2905948188,"Miller township, Dallas County, Missouri",1178.0,059,48188,29
2905977344,"Washington township, Dallas County, Missouri",780.0,059,77344,29
2905928450,"Grant township, Dallas County, Missouri",1341.0,059,28450,29
2905942680,"Lincoln township, Dallas County, Missouri",972.0,059,42680,29
2905967304,"Sheridan township, Dallas County, Missouri",1785.0,059,67304,29
290756868,"Bogle township, Gentry County, Missouri",187.0,075,6868,29
2907533328,"Howard township, Gentry County, Missouri",37.0,075,33328,29
