B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
19814.0,1657.0,1590.0,1417.0,1218.0,1315.0,1045.0,1233.0,925.0,1010.0,1663.0,1784.0,2182.0,1103.0,666.0,624.0,382.0,"Klamath Falls CCD, Klamath County, Oregon",035,91581,41
829.0,23.0,35.0,31.0,69.0,66.0,34.0,66.0,119.0,15.0,48.0,72.0,136.0,40.0,33.0,15.0,27.0,"Merrill CCD, Klamath County, Oregon",035,91870,41
567.0,5.0,19.0,17.0,27.0,76.0,87.0,37.0,19.0,9.0,60.0,65.0,94.0,17.0,29.0,6.0,0.0,"Malin CCD, Klamath County, Oregon",035,91785,41
1338.0,105.0,43.0,28.0,103.0,135.0,66.0,56.0,134.0,94.0,77.0,128.0,186.0,76.0,15.0,41.0,51.0,"Keno CCD, Klamath County, Oregon",035,91564,41
1380.0,53.0,73.0,134.0,50.0,139.0,64.0,189.0,41.0,68.0,203.0,125.0,114.0,67.0,21.0,21.0,18.0,"Crescent Lake CCD, Klamath County, Oregon",035,90731,41
7005.0,417.0,573.0,364.0,346.0,356.0,425.0,362.0,250.0,437.0,481.0,742.0,999.0,491.0,421.0,185.0,156.0,"Pendleton CCD, Umatilla County, Oregon",059,92448,41
932.0,78.0,64.0,52.0,21.0,39.0,76.0,81.0,65.0,27.0,94.0,94.0,102.0,58.0,24.0,10.0,47.0,"Pilot Rock CCD, Umatilla County, Oregon",059,92465,41
402.0,11.0,24.0,15.0,8.0,36.0,31.0,27.0,15.0,14.0,15.0,38.0,28.0,50.0,17.0,24.0,49.0,"Umapine CCD, Umatilla County, Oregon",059,93264,41
437.0,16.0,32.0,27.0,20.0,16.0,16.0,22.0,13.0,9.0,44.0,55.0,49.0,73.0,16.0,23.0,6.0,"Weston CCD, Umatilla County, Oregon",059,93451,41
706.0,47.0,55.0,4.0,19.0,31.0,17.0,40.0,39.0,34.0,43.0,147.0,75.0,71.0,27.0,37.0,20.0,"Athena CCD, Umatilla County, Oregon",059,90170,41
