B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
535.0,21.0,48.0,23.0,90.0,20.0,22.0,0.0,15.0,33.0,77.0,64.0,69.0,22.0,22.0,9.0,0.0,"Washington township, Grant County, Arkansas",053,93912,05
159.0,0.0,26.0,12.0,0.0,8.0,0.0,15.0,0.0,0.0,9.0,53.0,9.0,7.0,20.0,0.0,0.0,"Davis township, Grant County, Arkansas",053,91032,05
407.0,69.0,63.0,7.0,1.0,23.0,48.0,14.0,11.0,47.0,13.0,42.0,32.0,17.0,14.0,2.0,4.0,"River township, Grant County, Arkansas",053,93192,05
48.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,0.0,0.0,0.0,"Franklin township, Grant County, Arkansas",053,91347,05
323.0,35.0,23.0,21.0,11.0,37.0,16.0,10.0,13.0,19.0,31.0,68.0,19.0,8.0,10.0,2.0,0.0,"Fenter township, Grant County, Arkansas",053,91287,05
3572.0,220.0,160.0,312.0,225.0,278.0,200.0,162.0,31.0,281.0,397.0,389.0,439.0,199.0,127.0,71.0,81.0,"Mississippi township, Crittenden County, Arkansas",035,92508,05
334.0,23.0,8.0,39.0,20.0,9.0,44.0,19.0,8.0,6.0,6.0,19.0,19.0,37.0,38.0,39.0,0.0,"Lucas township, Crittenden County, Arkansas",035,92298,05
3113.0,94.0,64.0,70.0,87.0,77.0,134.0,47.0,125.0,91.0,344.0,319.0,620.0,480.0,182.0,232.0,147.0,"Jasper township, Crittenden County, Arkansas",035,91908,05
136.0,8.0,11.0,6.0,0.0,0.0,8.0,5.0,0.0,2.0,13.0,18.0,24.0,18.0,1.0,11.0,11.0,"Wappanocca township, Crittenden County, Arkansas",035,93873,05
53.0,2.0,0.0,0.0,2.0,2.0,25.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,"Bob Ward township, Crittenden County, Arkansas",035,90384,05
289.0,0.0,0.0,11.0,0.0,13.0,37.0,13.0,11.0,13.0,56.0,31.0,56.0,42.0,0.0,0.0,6.0,"Proctor township, Crittenden County, Arkansas",035,93033,05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cobb township, Franklin County, Arkansas",047,90885,05
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,"Morgan township, Franklin County, Arkansas",047,92559,05
76.0,0.0,0.0,13.0,0.0,15.0,5.0,0.0,3.0,5.0,13.0,0.0,6.0,7.0,0.0,0.0,9.0,"Black Oak township, Crittenden County, Arkansas",035,90333,05
108.0,0.0,10.0,0.0,0.0,0.0,32.0,0.0,10.0,10.0,34.0,0.0,0.0,0.0,0.0,12.0,0.0,"Mountain township, Franklin County, Arkansas",047,92592,05
131.0,14.0,0.0,23.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,13.0,48.0,0.0,0.0,0.0,0.0,"Weaver township, Franklin County, Arkansas",047,93954,05
288.0,5.0,1.0,16.0,22.0,19.0,11.0,17.0,9.0,11.0,26.0,21.0,45.0,48.0,22.0,11.0,4.0,"Jackson township, Crittenden County, Arkansas",035,91857,05
160.0,0.0,0.0,0.0,20.0,14.0,0.0,1.0,0.0,0.0,14.0,2.0,16.0,58.0,7.0,22.0,6.0,"Mound City township, Crittenden County, Arkansas",035,92580,05
106.0,6.0,5.0,2.0,12.0,5.0,17.0,4.0,9.0,24.0,5.0,6.0,4.0,2.0,0.0,5.0,0.0,"Fogleman township, Crittenden County, Arkansas",035,91314,05
399.0,32.0,31.0,69.0,10.0,81.0,23.0,16.0,18.0,7.0,44.0,51.0,7.0,10.0,0.0,0.0,0.0,"Arbana township, Stone County, Arkansas",137,90053,05
100.0,0.0,0.0,0.0,12.0,27.0,26.0,0.0,0.0,11.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,"Reed township, Washington County, Arkansas",143,93102,05
370.0,58.0,0.0,8.0,8.0,0.0,21.0,41.0,0.0,30.0,44.0,86.0,44.0,10.0,0.0,20.0,0.0,"Crawford township, Washington County, Arkansas",143,90957,05
783.0,17.0,59.0,26.0,48.0,26.0,68.0,66.0,37.0,36.0,65.0,44.0,58.0,81.0,66.0,51.0,35.0,"Elm Springs township, Washington County, Arkansas",143,91233,05
82.0,0.0,0.0,7.0,9.0,28.0,17.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,"Roasting Ear township, Stone County, Arkansas",137,93207,05
122.0,0.0,13.0,31.0,35.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,"Bryan township, Stone County, Arkansas",137,90519,05
943.0,106.0,71.0,54.0,9.0,51.0,47.0,38.0,33.0,25.0,182.0,122.0,55.0,75.0,0.0,40.0,35.0,"Brush Creek township, Washington County, Arkansas",143,90501,05
369.0,55.0,20.0,10.0,27.0,19.0,10.0,38.0,34.0,23.0,52.0,48.0,10.0,23.0,0.0,0.0,0.0,"Cove Creek township, Washington County, Arkansas",143,90945,05
2499.0,49.0,30.0,100.0,141.0,197.0,200.0,91.0,79.0,235.0,381.0,212.0,214.0,257.0,172.0,97.0,44.0,"Farmington township, Washington County, Arkansas",143,91274,05
143.0,0.0,0.0,0.0,18.0,0.0,0.0,16.0,0.0,14.0,0.0,35.0,0.0,15.0,33.0,12.0,0.0,"Illinois township, Washington County, Arkansas",143,91815,05
1929.0,165.0,75.0,62.0,130.0,98.0,17.0,128.0,81.0,51.0,64.0,71.0,70.0,356.0,82.0,191.0,288.0,"Prairie township, Washington County, Arkansas",143,93018,05
2384.0,153.0,93.0,137.0,79.0,87.0,172.0,86.0,49.0,78.0,166.0,410.0,306.0,268.0,114.0,130.0,56.0,"Prairie Grove township, Washington County, Arkansas",143,93024,05
1283.0,58.0,93.0,63.0,55.0,49.0,74.0,30.0,73.0,189.0,64.0,173.0,166.0,89.0,57.0,28.0,22.0,"West Fork township, Washington County, Arkansas",143,93969,05
552.0,43.0,18.0,41.0,76.0,47.0,69.0,46.0,36.0,10.0,13.0,24.0,74.0,5.0,38.0,3.0,9.0,"Winslow township, Washington County, Arkansas",143,94104,05
905.0,103.0,148.0,61.0,41.0,70.0,146.0,31.0,39.0,37.0,71.0,76.0,39.0,12.0,12.0,14.0,5.0,"Lincoln township, Washington County, Arkansas",143,92213,05
824.0,66.0,0.0,0.0,30.0,53.0,0.0,44.0,21.0,61.0,134.0,116.0,170.0,51.0,57.0,21.0,0.0,"Litteral township, Washington County, Arkansas",143,92217,05
316.0,0.0,0.0,17.0,0.0,0.0,88.0,30.0,14.0,18.0,19.0,70.0,10.0,20.0,18.0,12.0,0.0,"Marrs Hill township, Washington County, Arkansas",143,92400,05
319.0,8.0,69.0,75.0,13.0,50.0,29.0,0.0,0.0,9.0,22.0,18.0,0.0,18.0,0.0,8.0,0.0,"Washington township, Van Buren County, Arkansas",141,93933,05
