B25003I_001E,B25003I_002E,B25003I_003E,name,county,county subdivision,state
350.0,147.0,203.0,"Jasper CCD, Walker County, Alabama",127,91755,01
35.0,35.0,0.0,"Parrish CCD, Walker County, Alabama",127,92502,01
5.0,5.0,0.0,"Ranburne CCD, Cleburne County, Alabama",029,92682,01
1.0,1.0,0.0,"Fruithurst CCD, Cleburne County, Alabama",029,91251,01
60.0,60.0,0.0,"Heflin CCD, Cleburne County, Alabama",029,91593,01
0.0,0.0,0.0,"Lyeffion CCD, Conecuh County, Alabama",035,92016,01
16.0,16.0,0.0,"Castleberry CCD, Conecuh County, Alabama",035,90504,01
9.0,9.0,0.0,"Repton CCD, Conecuh County, Alabama",035,92718,01
0.0,0.0,0.0,"Shreve CCD, Conecuh County, Alabama",035,92916,01
32.0,0.0,32.0,"Evergreen CCD, Conecuh County, Alabama",035,91044,01
0.0,0.0,0.0,"Eutaw CCD, Greene County, Alabama",063,91026,01
0.0,0.0,0.0,"Forkland-Tishabee CCD, Greene County, Alabama",063,91179,01
1.0,0.0,1.0,"Mantua-West Greene CCD, Greene County, Alabama",063,92088,01
0.0,0.0,0.0,"Boligee CCD, Greene County, Alabama",063,90342,01
7.0,7.0,0.0,"Brilliant CCD, Marion County, Alabama",093,90396,01
0.0,0.0,0.0,"Bexar CCD, Marion County, Alabama",093,90297,01
7.0,7.0,0.0,"Guin CCD, Marion County, Alabama",093,91449,01
0.0,0.0,0.0,"Bear Creek CCD, Marion County, Alabama",093,90225,01
51.0,11.0,40.0,"Winfield CCD, Marion County, Alabama",093,93492,01
5.0,0.0,5.0,"Hackleburg CCD, Marion County, Alabama",093,91476,01
104.0,88.0,16.0,"Hamilton CCD, Marion County, Alabama",093,91512,01
13.0,13.0,0.0,"Ethelsville CCD, Pickens County, Alabama",107,91008,01
38.0,0.0,38.0,"Gordo CCD, Pickens County, Alabama",107,91359,01
16.0,16.0,0.0,"Reform CCD, Pickens County, Alabama",107,92700,01
18.0,0.0,18.0,"Carrollton CCD, Pickens County, Alabama",107,90495,01
0.0,0.0,0.0,"Livingston CCD, Sumter County, Alabama",119,91935,01
12.0,9.0,3.0,"York CCD, Sumter County, Alabama",119,93510,01
0.0,0.0,0.0,"Belmont CCD, Sumter County, Alabama",119,90261,01
0.0,0.0,0.0,"Gainesville CCD, Sumter County, Alabama",119,91287,01
4.0,4.0,0.0,"Panola-Geiger CCD, Sumter County, Alabama",119,92493,01
0.0,0.0,0.0,"Cuba CCD, Sumter County, Alabama",119,90801,01
0.0,0.0,0.0,"Brookside CCD, Jefferson County, Alabama",073,90405,01
4906.0,1671.0,3235.0,"Birmingham CCD, Jefferson County, Alabama",073,90324,01
99.0,86.0,13.0,"Kimberly-Morris CCD, Jefferson County, Alabama",073,91791,01
16.0,16.0,0.0,"North Johns CCD, Jefferson County, Alabama",073,92385,01
101.0,70.0,31.0,"Trussville CCD, Jefferson County, Alabama",073,93204,01
237.0,183.0,54.0,"Gardendale CCD, Jefferson County, Alabama",073,91296,01
18.0,7.0,11.0,"Graysville-Adamsville CCD, Jefferson County, Alabama",073,91404,01
16.0,16.0,0.0,"Warrior CCD, Jefferson County, Alabama",073,93366,01
79.0,51.0,28.0,"Clay CCD, Jefferson County, Alabama",073,90621,01
136.0,136.0,0.0,"Greenwood CCD, Jefferson County, Alabama",073,91431,01
279.0,115.0,164.0,"Leeds CCD, Jefferson County, Alabama",073,91845,01
0.0,0.0,0.0,"Palmerdale CCD, Jefferson County, Alabama",073,92484,01
7.0,0.0,7.0,"Maytown-Sylvan Springs CCD, Jefferson County, Alabama",073,92124,01
0.0,0.0,0.0,"Robbins Crossroads CCD, Jefferson County, Alabama",073,92745,01
0.0,0.0,0.0,"West Jefferson CCD, Jefferson County, Alabama",073,93447,01
562.0,316.0,246.0,"Hoover CCD, Jefferson County, Alabama",073,91656,01
0.0,0.0,0.0,"Red Bay CCD, Franklin County, Alabama",059,92691,01
0.0,0.0,0.0,"Gilbertown-Toxey CCD, Choctaw County, Alabama",023,91332,01
0.0,0.0,0.0,"Lisman CCD, Choctaw County, Alabama",023,91908,01
0.0,0.0,0.0,"Silas CCD, Choctaw County, Alabama",023,92925,01
876.0,261.0,615.0,"Russellville CCD, Franklin County, Alabama",059,92799,01
30.0,0.0,30.0,"Butler CCD, Choctaw County, Alabama",023,90441,01
17.0,0.0,17.0,"Phil Campbell CCD, Franklin County, Alabama",059,92547,01
0.0,0.0,0.0,"Vina CCD, Franklin County, Alabama",059,93312,01
7.0,0.0,7.0,"Demopolis CCD, Marengo County, Alabama",091,90873,01
17.0,17.0,0.0,"Thomaston CCD, Marengo County, Alabama",091,93123,01
0.0,0.0,0.0,"Faunsdale CCD, Marengo County, Alabama",091,91080,01
0.0,0.0,0.0,"Linden CCD, Marengo County, Alabama",091,91890,01
0.0,0.0,0.0,"Dixons Mill CCD, Marengo County, Alabama",091,90882,01
0.0,0.0,0.0,"Sweet Water CCD, Marengo County, Alabama",091,93051,01
10.0,10.0,0.0,"Hurtsboro CCD, Russell County, Alabama",113,91683,01
109.0,109.0,0.0,"Cottonton-Seale CCD, Russell County, Alabama",113,90738,01
875.0,382.0,493.0,"Phenix City CCD, Russell County, Alabama",113,92538,01
32.0,32.0,0.0,"Crawford CCD, Russell County, Alabama",113,90783,01
23.0,17.0,6.0,"Cedar Bluff-Gaylesville CCD, Cherokee County, Alabama",019,90513,01
