B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
785.0,379.0,8.0,2.0,22.0,2.0,5.0,17.0,1.0,2.0,92.0,11.0,80.0,33.0,54.0,46.0,3.0,1.0,406.0,20.0,1.0,7.0,0.0,20.0,16.0,9.0,0.0,114.0,45.0,37.0,24.0,49.0,53.0,11.0,0.0,"Elida CCD, Roosevelt County, New Mexico",041,91140,35
1131.0,614.0,6.0,0.0,25.0,7.0,0.0,4.0,20.0,2.0,311.0,16.0,100.0,6.0,77.0,40.0,0.0,0.0,517.0,5.0,4.0,13.0,4.0,8.0,1.0,31.0,0.0,115.0,46.0,83.0,46.0,114.0,35.0,0.0,12.0,"Dora CCD, Roosevelt County, New Mexico",041,91080,35
8718.0,4463.0,32.0,18.0,0.0,6.0,1.0,0.0,16.0,12.0,424.0,195.0,259.0,366.0,735.0,1001.0,37.0,1361.0,4255.0,0.0,0.0,8.0,16.0,39.0,34.0,10.0,14.0,576.0,161.0,394.0,379.0,1336.0,727.0,67.0,494.0,"Los Alamos CCD, Los Alamos County, New Mexico",028,91860,35
3986.0,1903.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,114.0,91.0,276.0,195.0,378.0,353.0,74.0,397.0,2083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,158.0,100.0,157.0,284.0,747.0,451.0,14.0,143.0,"White Rock CCD, Los Alamos County, New Mexico",028,93810,35
1029.0,626.0,0.0,0.0,0.0,23.0,23.0,23.0,9.0,116.0,265.0,0.0,49.0,0.0,13.0,72.0,0.0,33.0,403.0,0.0,0.0,0.0,0.0,111.0,0.0,10.0,0.0,118.0,0.0,86.0,8.0,0.0,37.0,7.0,26.0,"Dixon CCD, Rio Arriba County, New Mexico",039,91020,35
2143.0,849.0,22.0,0.0,0.0,0.0,0.0,42.0,22.0,0.0,381.0,41.0,61.0,89.0,133.0,58.0,0.0,0.0,1294.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,435.0,99.0,28.0,177.0,392.0,120.0,0.0,0.0,"Rio Chama CCD, Rio Arriba County, New Mexico",039,92610,35
960.0,497.0,0.0,0.0,0.0,12.0,0.0,13.0,19.0,46.0,223.0,40.0,48.0,36.0,30.0,13.0,17.0,0.0,463.0,4.0,0.0,0.0,0.0,17.0,37.0,29.0,0.0,264.0,23.0,26.0,0.0,40.0,23.0,0.0,0.0,"Coyote CCD, Rio Arriba County, New Mexico",039,90810,35
2783.0,1427.0,0.0,4.0,0.0,15.0,4.0,18.0,27.0,36.0,676.0,164.0,206.0,48.0,125.0,104.0,0.0,0.0,1356.0,0.0,0.0,0.0,11.0,26.0,29.0,46.0,11.0,375.0,286.0,204.0,137.0,183.0,32.0,6.0,10.0,"Tierra Amarilla CCD, Rio Arriba County, New Mexico",039,93390,35
27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,"Conchas Dam CCD, San Miguel County, New Mexico",047,90750,35
1803.0,932.0,0.0,0.0,24.0,31.0,21.0,105.0,29.0,104.0,416.0,7.0,139.0,21.0,0.0,11.0,24.0,0.0,871.0,13.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,183.0,0.0,400.0,76.0,85.0,28.0,8.0,0.0,"Villanueva CCD, San Miguel County, New Mexico",047,93690,35
