B19001D_001E,B19001D_002E,B19001D_003E,B19001D_004E,B19001D_005E,B19001D_006E,B19001D_007E,B19001D_008E,B19001D_009E,B19001D_010E,B19001D_011E,B19001D_012E,B19001D_013E,B19001D_014E,B19001D_015E,B19001D_016E,B19001D_017E,name,county,county subdivision,state
1615.0,35.0,43.0,27.0,53.0,21.0,46.0,39.0,78.0,42.0,106.0,296.0,244.0,212.0,121.0,142.0,110.0,"Makawao-Paia CCD, Maui County, Hawaii",009,92250,15
1408.0,27.0,32.0,33.0,19.0,23.0,66.0,67.0,29.0,32.0,29.0,208.0,264.0,191.0,142.0,158.0,88.0,"Kihei CCD, Maui County, Hawaii",009,91530,15
326.0,40.0,0.0,17.0,0.0,22.0,0.0,0.0,0.0,0.0,66.0,107.0,15.0,20.0,0.0,39.0,0.0,"Haiku-Pauwela CCD, Maui County, Hawaii",009,90360,15
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hana CCD, Maui County, Hawaii",009,90450,15
2911.0,74.0,98.0,97.0,92.0,93.0,114.0,76.0,126.0,44.0,187.0,433.0,358.0,169.0,311.0,351.0,288.0,"Wailuku CCD, Maui County, Hawaii",009,93870,15
658.0,24.0,17.0,27.0,55.0,52.0,30.0,21.0,35.0,90.0,51.0,53.0,74.0,62.0,37.0,16.0,14.0,"Lanai CCD, Maui County, Hawaii",009,92070,15
591.0,17.0,7.0,16.0,9.0,38.0,10.0,0.0,7.0,8.0,10.0,81.0,40.0,98.0,143.0,67.0,40.0,"Waihee-Waikapu CCD, Maui County, Hawaii",009,93690,15
1819.0,0.0,7.0,72.0,73.0,24.0,32.0,41.0,49.0,96.0,122.0,287.0,372.0,193.0,177.0,168.0,106.0,"Lahaina CCD, Maui County, Hawaii",009,91980,15
133.0,11.0,35.0,5.0,0.0,6.0,0.0,16.0,4.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,8.0,"West Molokai CCD, Maui County, Hawaii",009,93960,15
303.0,3.0,0.0,42.0,0.0,10.0,0.0,4.0,10.0,20.0,31.0,22.0,22.0,55.0,84.0,0.0,0.0,"East Molokai CCD, Maui County, Hawaii",009,90090,15
4105.0,99.0,55.0,123.0,118.0,70.0,108.0,101.0,186.0,127.0,267.0,512.0,687.0,597.0,314.0,463.0,278.0,"Kahului CCD, Maui County, Hawaii",009,90900,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Puunene CCD, Maui County, Hawaii",009,93060,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Spreckelsville CCD, Maui County, Hawaii",009,93330,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Niihau CCD, Kauai County, Hawaii",007,92340,15
770.0,42.0,59.0,75.0,16.0,47.0,7.0,2.0,34.0,19.0,86.0,60.0,120.0,56.0,44.0,50.0,53.0,"Kekaha-Waimea CCD, Kauai County, Hawaii",007,91440,15
1162.0,22.0,87.0,20.0,177.0,60.0,97.0,0.0,15.0,0.0,64.0,125.0,139.0,61.0,93.0,143.0,59.0,"Lihue CCD, Kauai County, Hawaii",007,92160,15
1435.0,31.0,43.0,18.0,28.0,41.0,27.0,42.0,35.0,49.0,183.0,122.0,247.0,145.0,138.0,197.0,89.0,"Puhi-Hanamaulu CCD, Kauai County, Hawaii",007,92970,15
660.0,11.0,25.0,29.0,41.0,27.0,9.0,23.0,25.0,23.0,26.0,83.0,136.0,87.0,51.0,43.0,21.0,"Kaumakani-Hanapepe CCD, Kauai County, Hawaii",007,91260,15
929.0,49.0,64.0,47.0,9.0,16.0,5.0,18.0,59.0,20.0,44.0,71.0,137.0,128.0,143.0,46.0,73.0,"Eleele-Kalaheo CCD, Kauai County, Hawaii",007,90180,15
942.0,0.0,51.0,0.0,20.0,53.0,30.0,66.0,27.0,11.0,17.0,44.0,218.0,178.0,96.0,106.0,25.0,"Kapaa CCD, Kauai County, Hawaii",007,91080,15
1022.0,50.0,12.0,60.0,31.0,79.0,15.0,41.0,39.0,87.0,35.0,144.0,146.0,58.0,117.0,78.0,30.0,"Wailua-Anahola CCD, Kauai County, Hawaii",007,93780,15
175.0,20.0,6.0,7.0,2.0,9.0,14.0,6.0,16.0,21.0,1.0,15.0,0.0,29.0,14.0,0.0,15.0,"Hanalei CCD, Kauai County, Hawaii",007,90540,15
516.0,30.0,26.0,44.0,21.0,27.0,20.0,11.0,15.0,31.0,13.0,61.0,82.0,55.0,48.0,13.0,19.0,"Koloa-Poipu CCD, Kauai County, Hawaii",007,91620,15
15.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,"Kalawao CCD, Kalawao County, Hawaii",005,90990,15
