B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
139.0,6.0,1.0,0.0,0.0,3.0,4.0,7.0,9.0,5.0,14.0,17.0,18.0,22.0,12.0,11.0,10.0,"Boon Lake township, Renville County, Minnesota",129,06976,27
1133.0,37.0,11.0,23.0,28.0,18.0,10.0,18.0,33.0,32.0,48.0,91.0,142.0,192.0,124.0,124.0,202.0,"Afton city, Washington County, Minnesota",163,00316,27
7332.0,224.0,198.0,239.0,257.0,199.0,250.0,254.0,229.0,240.0,711.0,894.0,1086.0,864.0,750.0,600.0,337.0,"Forest Lake city, Washington County, Minnesota",163,21770,27
120.0,7.0,2.0,11.0,0.0,5.0,2.0,6.0,3.0,2.0,4.0,12.0,21.0,16.0,9.0,13.0,7.0,"Grey Cloud Island township, Washington County, Minnesota",163,25982,27
628.0,17.0,0.0,6.0,3.0,10.0,12.0,9.0,9.0,6.0,30.0,26.0,50.0,93.0,59.0,88.0,210.0,"Baytown township, Washington County, Minnesota",163,04132,27
12011.0,139.0,97.0,170.0,342.0,293.0,318.0,421.0,300.0,324.0,904.0,1405.0,2099.0,1920.0,1057.0,1340.0,882.0,"Cottage Grove city, Washington County, Minnesota",163,13456,27
676.0,3.0,7.0,10.0,16.0,19.0,21.0,17.0,17.0,7.0,47.0,73.0,111.0,96.0,55.0,92.0,85.0,"Denmark township, Washington County, Minnesota",163,15688,27
1061.0,0.0,16.0,6.0,19.0,10.0,13.0,52.0,26.0,25.0,52.0,115.0,136.0,127.0,117.0,167.0,180.0,"May township, Washington County, Minnesota",163,41120,27
7339.0,119.0,146.0,250.0,300.0,207.0,221.0,174.0,298.0,240.0,537.0,777.0,1125.0,729.0,662.0,769.0,785.0,"Stillwater city, Washington County, Minnesota",163,62824,27
368.0,9.0,7.0,10.0,0.0,2.0,14.0,7.0,8.0,11.0,14.0,39.0,63.0,52.0,23.0,34.0,75.0,"Birchwood Village city, Washington County, Minnesota",163,06058,27
125.0,0.0,2.0,4.0,4.0,2.0,3.0,3.0,7.0,7.0,7.0,14.0,20.0,18.0,17.0,5.0,12.0,"Lakeland Shores city, Washington County, Minnesota",163,34658,27
150.0,2.0,10.0,0.0,3.0,4.0,0.0,5.0,2.0,5.0,16.0,24.0,21.0,19.0,8.0,13.0,18.0,"St. Marys Point city, Washington County, Minnesota",163,57292,27
195.0,0.0,2.0,14.0,9.0,7.0,12.0,12.0,23.0,15.0,20.0,28.0,25.0,23.0,0.0,0.0,5.0,"Willernie city, Washington County, Minnesota",163,70366,27
897.0,26.0,22.0,18.0,54.0,50.0,23.0,18.0,43.0,24.0,76.0,87.0,188.0,88.0,39.0,65.0,76.0,"Bayport city, Washington County, Minnesota",163,04114,27
324.0,10.0,22.0,2.0,16.0,8.0,2.0,4.0,9.0,5.0,28.0,37.0,17.0,50.0,15.0,35.0,64.0,"Marine on St. Croix city, Washington County, Minnesota",163,40562,27
389.0,2.0,0.0,10.0,9.0,6.0,2.0,4.0,4.0,9.0,0.0,22.0,27.0,22.0,46.0,59.0,167.0,"Dellwood city, Washington County, Minnesota",163,15616,27
1530.0,15.0,9.0,22.0,32.0,18.0,50.0,47.0,40.0,54.0,119.0,109.0,140.0,253.0,169.0,187.0,266.0,"Grant city, Washington County, Minnesota",163,25334,27
5293.0,71.0,97.0,155.0,130.0,94.0,126.0,112.0,206.0,189.0,306.0,421.0,1168.0,646.0,474.0,601.0,497.0,"Hugo city, Washington County, Minnesota",163,30392,27
2985.0,90.0,38.0,75.0,141.0,53.0,86.0,86.0,30.0,49.0,196.0,297.0,346.0,207.0,253.0,475.0,563.0,"Lake Elmo city, Washington County, Minnesota",163,34244,27
143.0,2.0,3.0,3.0,4.0,0.0,5.0,2.0,2.0,3.0,11.0,12.0,14.0,6.0,16.0,30.0,30.0,"Pine Springs city, Washington County, Minnesota",163,51316,27
24443.0,551.0,230.0,447.0,408.0,378.0,603.0,710.0,513.0,575.0,1547.0,2202.0,3541.0,3350.0,2508.0,3335.0,3545.0,"Woodbury city, Washington County, Minnesota",163,71428,27
1331.0,107.0,53.0,92.0,33.0,28.0,20.0,26.0,26.0,57.0,185.0,159.0,237.0,143.0,79.0,68.0,18.0,"Newport city, Washington County, Minnesota",163,45790,27
2188.0,101.0,62.0,61.0,206.0,115.0,104.0,74.0,114.0,80.0,283.0,157.0,290.0,172.0,100.0,165.0,104.0,"Oak Park Heights city, Washington County, Minnesota",163,47914,27
48.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,3.0,0.0,15.0,12.0,3.0,4.0,1.0,1.0,"Highwater township, Cottonwood County, Minnesota",033,29060,27
105.0,1.0,0.0,5.0,1.0,4.0,0.0,1.0,1.0,1.0,24.0,26.0,3.0,5.0,20.0,8.0,5.0,"Westbrook township, Cottonwood County, Minnesota",033,69268,27
875.0,28.0,29.0,42.0,47.0,51.0,99.0,46.0,31.0,81.0,140.0,139.0,106.0,13.0,4.0,6.0,13.0,"Mountain Lake city, Cottonwood County, Minnesota",033,44566,27
55.0,0.0,4.0,4.0,0.0,3.0,6.0,2.0,5.0,0.0,3.0,10.0,14.0,2.0,0.0,0.0,2.0,"Storden township, Cottonwood County, Minnesota",033,63040,27
2004.0,154.0,219.0,150.0,141.0,175.0,119.0,97.0,77.0,46.0,99.0,159.0,206.0,163.0,104.0,60.0,35.0,"Windom city, Cottonwood County, Minnesota",033,70798,27
