B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
1230.0,104.0,90.0,66.0,115.0,50.0,50.0,36.0,72.0,64.0,159.0,131.0,146.0,61.0,27.0,27.0,32.0,"Haskell CCD, Muskogee County, Oklahoma",101,91261,40
20448.0,2424.0,1571.0,1595.0,1109.0,1196.0,1313.0,996.0,931.0,738.0,1591.0,2047.0,1984.0,1372.0,590.0,618.0,373.0,"Muskogee CCD, Muskogee County, Oklahoma",101,91924,40
1011.0,99.0,111.0,78.0,82.0,69.0,54.0,41.0,54.0,53.0,71.0,142.0,85.0,51.0,16.0,5.0,0.0,"Porum CCD, Muskogee County, Oklahoma",101,92574,40
855.0,93.0,48.0,64.0,56.0,73.0,39.0,34.0,70.0,43.0,64.0,79.0,74.0,54.0,34.0,24.0,6.0,"Warner CCD, Muskogee County, Oklahoma",101,93562,40
788.0,86.0,85.0,64.0,42.0,39.0,37.0,30.0,52.0,27.0,69.0,66.0,83.0,57.0,25.0,2.0,24.0,"Weleetka CCD, Okfuskee County, Oklahoma",107,93640,40
209.0,43.0,22.0,16.0,14.0,17.0,12.0,9.0,20.0,15.0,7.0,3.0,16.0,13.0,2.0,0.0,0.0,"Boley CCD, Okfuskee County, Oklahoma",107,90299,40
592.0,39.0,50.0,40.0,36.0,38.0,40.0,18.0,39.0,37.0,54.0,45.0,79.0,40.0,14.0,20.0,3.0,"Paden CCD, Okfuskee County, Oklahoma",107,92457,40
2398.0,231.0,216.0,170.0,159.0,166.0,201.0,139.0,128.0,99.0,198.0,197.0,308.0,80.0,60.0,31.0,15.0,"Okemah CCD, Okfuskee County, Oklahoma",107,92405,40
540.0,34.0,35.0,39.0,32.0,54.0,32.0,41.0,34.0,24.0,37.0,45.0,65.0,35.0,13.0,7.0,13.0,"North Atoka CCD, Atoka County, Oklahoma",005,92028,40
1495.0,118.0,95.0,110.0,134.0,82.0,131.0,81.0,107.0,60.0,127.0,127.0,179.0,77.0,24.0,34.0,9.0,"West Atoka CCD, Atoka County, Oklahoma",005,93666,40
3249.0,286.0,307.0,329.0,262.0,174.0,249.0,191.0,179.0,158.0,191.0,251.0,330.0,141.0,80.0,42.0,79.0,"Central Atoka CCD, Atoka County, Oklahoma",005,90481,40
663.0,37.0,47.0,59.0,56.0,29.0,60.0,46.0,26.0,20.0,41.0,70.0,97.0,38.0,21.0,10.0,6.0,"South Bryan CCD, Bryan County, Oklahoma",013,92873,40
11746.0,1052.0,684.0,911.0,821.0,785.0,708.0,742.0,579.0,632.0,964.0,1045.0,1216.0,833.0,241.0,244.0,289.0,"Durant CCD, Bryan County, Oklahoma",013,90793,40
