B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
149.0,7.0,4.0,8.0,12.0,11.0,8.0,7.0,13.0,1.0,13.0,12.0,21.0,10.0,16.0,5.0,1.0,"Ward town, Allegany County, New York",003,78201,36
189.0,22.0,3.0,13.0,11.0,4.0,8.0,15.0,15.0,12.0,20.0,24.0,25.0,11.0,3.0,1.0,2.0,"Allen town, Allegany County, New York",003,01319,36
566.0,46.0,21.0,32.0,53.0,43.0,17.0,44.0,15.0,35.0,45.0,73.0,46.0,40.0,29.0,16.0,11.0,"Angelica town, Allegany County, New York",003,02187,36
422.0,7.0,20.0,46.0,25.0,33.0,39.0,20.0,25.0,31.0,62.0,36.0,36.0,39.0,0.0,3.0,0.0,"Clarksville town, Allegany County, New York",003,15990,36
642.0,29.0,40.0,28.0,39.0,36.0,20.0,52.0,31.0,51.0,62.0,77.0,88.0,58.0,19.0,10.0,2.0,"Genesee town, Allegany County, New York",003,28563,36
821.0,104.0,65.0,53.0,54.0,78.0,40.0,81.0,43.0,35.0,57.0,67.0,106.0,17.0,6.0,10.0,5.0,"Friendship town, Allegany County, New York",003,27705,36
216.0,2.0,14.0,4.0,16.0,7.0,15.0,1.0,18.0,15.0,31.0,22.0,40.0,9.0,17.0,2.0,3.0,"Grove town, Allegany County, New York",003,30994,36
372.0,25.0,5.0,28.0,13.0,22.0,22.0,13.0,26.0,23.0,16.0,56.0,50.0,21.0,37.0,12.0,3.0,"Plainfield town, Otsego County, New York",077,58420,36
339.0,18.0,11.0,4.0,19.0,24.0,12.0,29.0,23.0,6.0,32.0,45.0,51.0,19.0,13.0,32.0,1.0,"Westford town, Otsego County, New York",077,79972,36
417.0,21.0,15.0,10.0,15.0,29.0,22.0,44.0,21.0,20.0,53.0,57.0,37.0,40.0,16.0,7.0,10.0,"Burlington town, Otsego County, New York",077,11209,36
1763.0,147.0,87.0,84.0,125.0,95.0,85.0,88.0,91.0,59.0,151.0,211.0,232.0,128.0,72.0,85.0,23.0,"Unadilla town, Otsego County, New York",077,76012,36
377.0,55.0,6.0,5.0,10.0,25.0,14.0,23.0,26.0,8.0,42.0,33.0,54.0,47.0,13.0,13.0,3.0,"Exeter town, Otsego County, New York",077,24845,36
838.0,11.0,46.0,30.0,34.0,15.0,36.0,44.0,32.0,46.0,90.0,154.0,88.0,72.0,52.0,43.0,45.0,"Middlefield town, Otsego County, New York",077,46910,36
522.0,11.0,25.0,20.0,29.0,27.0,34.0,15.0,19.0,28.0,61.0,55.0,83.0,40.0,41.0,27.0,7.0,"Cherry Valley town, Otsego County, New York",077,15253,36
769.0,44.0,52.0,43.0,56.0,32.0,33.0,46.0,67.0,18.0,74.0,93.0,89.0,44.0,48.0,9.0,21.0,"Butternuts town, Otsego County, New York",077,11528,36
1247.0,92.0,111.0,75.0,45.0,33.0,29.0,90.0,44.0,54.0,115.0,144.0,192.0,79.0,24.0,50.0,70.0,"Milford town, Otsego County, New York",077,47240,36
453.0,4.0,17.0,29.0,15.0,29.0,21.0,12.0,39.0,21.0,45.0,46.0,83.0,28.0,26.0,20.0,18.0,"New Lisbon town, Otsego County, New York",077,50485,36
1700.0,54.0,61.0,58.0,113.0,119.0,68.0,77.0,50.0,50.0,128.0,127.0,310.0,153.0,45.0,157.0,130.0,"Otsego town, Otsego County, New York",077,55695,36
809.0,31.0,53.0,30.0,47.0,11.0,61.0,66.0,71.0,40.0,75.0,57.0,81.0,91.0,12.0,62.0,21.0,"Hartwick town, Otsego County, New York",077,32589,36
542.0,14.0,34.0,23.0,51.0,29.0,54.0,18.0,24.0,38.0,37.0,53.0,73.0,53.0,12.0,21.0,8.0,"Springfield town, Otsego County, New York",077,70310,36
