B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
296.0,296.0,0.0,0.0,0.0,0.0,"District 3, St. John the Baptist Parish, Louisiana",095,94504,22
154.0,154.0,0.0,0.0,0.0,0.0,"District 1, St. John the Baptist Parish, Louisiana",095,94117,22
458.0,458.0,0.0,0.0,0.0,0.0,"District 6, St. John the Baptist Parish, Louisiana",095,95044,22
323.0,162.0,106.0,0.0,55.0,0.0,"District 2, St. John the Baptist Parish, Louisiana",095,94321,22
229.0,187.0,28.0,14.0,0.0,0.0,"District 7, St. John the Baptist Parish, Louisiana",095,95194,22
213.0,150.0,0.0,63.0,0.0,0.0,"District 5, Plaquemines Parish, Louisiana",075,94855,22
4.0,0.0,0.0,4.0,0.0,0.0,"District 6, Plaquemines Parish, Louisiana",075,95020,22
0.0,0.0,0.0,0.0,0.0,0.0,"District 8, Plaquemines Parish, Louisiana",075,95311,22
42.0,42.0,0.0,0.0,0.0,0.0,"District 7, Plaquemines Parish, Louisiana",075,95173,22
6.0,6.0,0.0,0.0,0.0,0.0,"District 1, Plaquemines Parish, Louisiana",075,94093,22
574.0,574.0,0.0,0.0,0.0,0.0,"District 2, Plaquemines Parish, Louisiana",075,94297,22
70.0,31.0,30.0,0.0,0.0,9.0,"District 9, Plaquemines Parish, Louisiana",075,95422,22
0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Plaquemines Parish, Louisiana",075,94480,22
637.0,493.0,11.0,0.0,115.0,18.0,"District 4, Plaquemines Parish, Louisiana",075,94657,22
679.0,617.0,33.0,12.0,7.0,10.0,"District E, Ouachita Parish, Louisiana",073,95800,22
868.0,792.0,42.0,0.0,7.0,27.0,"District B, Ouachita Parish, Louisiana",073,95755,22
744.0,559.0,101.0,43.0,18.0,23.0,"District C, Ouachita Parish, Louisiana",073,95770,22
499.0,396.0,46.0,0.0,57.0,0.0,"District A, Ouachita Parish, Louisiana",073,95740,22
143.0,96.0,0.0,10.0,31.0,6.0,"District F, Ouachita Parish, Louisiana",073,95815,22
429.0,212.0,29.0,177.0,7.0,4.0,"District D, Ouachita Parish, Louisiana",073,95785,22
179.0,179.0,0.0,0.0,0.0,0.0,"District A, Rapides Parish, Louisiana",079,95743,22
1143.0,1087.0,14.0,0.0,24.0,18.0,"District H, Rapides Parish, Louisiana",079,95839,22
