B25003D_001E,B25003D_002E,B25003D_003E,name,county,county subdivision,state
1440.0,1180.0,260.0,"Andover town, Essex County, Massachusetts",009,01465,25
71.0,71.0,0.0,"Boxford town, Essex County, Massachusetts",009,07420,25
517.0,325.0,192.0,"Salem city, Essex County, Massachusetts",009,59105,25
278.0,247.0,31.0,"Saugus town, Essex County, Massachusetts",009,60015,25
95.0,87.0,8.0,"Marblehead town, Essex County, Massachusetts",009,38400,25
186.0,93.0,93.0,"Danvers town, Essex County, Massachusetts",009,16250,25
27.0,27.0,0.0,"Georgetown town, Essex County, Massachusetts",009,25625,25
2157.0,997.0,1160.0,"Lynn city, Essex County, Massachusetts",009,37490,25
0.0,0.0,0.0,"Rowley town, Essex County, Massachusetts",009,58405,25
60.0,60.0,0.0,"Topsfield town, Essex County, Massachusetts",009,70150,25
97.0,97.0,0.0,"Newburyport city, Essex County, Massachusetts",009,45245,25
