B19013B_001E,name,county,county subdivision,state
-666666666.0,"Ozark township, Sharp County, Arkansas",135,92808,05
-666666666.0,"Scott township, Sharp County, Arkansas",135,93336,05
-666666666.0,"North Lebanon township, Sharp County, Arkansas",135,92718,05
-666666666.0,"Jones township, Stone County, Arkansas",137,92001,05
-666666666.0,"Smart township, Stone County, Arkansas",137,93402,05
-666666666.0,"Union township, Stone County, Arkansas",137,93726,05
-666666666.0,"Optimus township, Stone County, Arkansas",137,92764,05
-666666666.0,"Timbo township, Stone County, Arkansas",137,93609,05
-666666666.0,"Wilson township, Stone County, Arkansas",137,94092,05
-666666666.0,"Red River township, Stone County, Arkansas",137,93090,05
-666666666.0,"Red Stripe township, Stone County, Arkansas",137,93099,05
-666666666.0,"Flag township, Stone County, Arkansas",137,91296,05
-666666666.0,"Blue Mountain township, Stone County, Arkansas",137,90366,05
-666666666.0,"Farris township, Stone County, Arkansas",137,91275,05
-666666666.0,"Locust Grove township, Stone County, Arkansas",137,92244,05
-666666666.0,"Franklin township, Stone County, Arkansas",137,91362,05
-666666666.0,"Harris township, Stone County, Arkansas",137,91614,05
-666666666.0,"Liberty township, Stone County, Arkansas",137,92187,05
-666666666.0,"Marcella township, Stone County, Arkansas",137,92374,05
-666666666.0,"Sylamore township, Stone County, Arkansas",137,93567,05
-666666666.0,"Northwest township, Stone County, Arkansas",137,92724,05
-666666666.0,"Richwoods township, Stone County, Arkansas",137,93177,05
-666666666.0,"Washington township, Stone County, Arkansas",137,93930,05
-666666666.0,"Blue Mountain township, Logan County, Arkansas",083,90363,05
-666666666.0,"Roseville township, Logan County, Arkansas",083,93231,05
-666666666.0,"Sugar Creek township, Logan County, Arkansas",083,93519,05
-666666666.0,"Cane Creek township, Logan County, Arkansas",083,90642,05
-666666666.0,"Short Mountain township, Logan County, Arkansas",083,93372,05
-666666666.0,"Cauthron township, Logan County, Arkansas",083,90699,05
-666666666.0,"Logan township, Logan County, Arkansas",083,92256,05
-666666666.0,"Barber township, Logan County, Arkansas",083,90108,05
-666666666.0,"Delaware township, Logan County, Arkansas",083,91053,05
-666666666.0,"Simpson township, Grant County, Arkansas",053,93384,05
-666666666.0,"Tennessee township, Grant County, Arkansas",053,93591,05
-666666666.0,"Calvert township, Grant County, Arkansas",053,90624,05
-666666666.0,"Darysaw township, Grant County, Arkansas",053,91023,05
-666666666.0,"Merry Green township, Grant County, Arkansas",053,92451,05
-666666666.0,"Dekalb township, Grant County, Arkansas",053,91050,05
35905.0,"Springdale township, Washington County, Arkansas",143,93465,05
-666666666.0,"Starr Hill township, Washington County, Arkansas",143,93486,05
-666666666.0,"Wedington township, Washington County, Arkansas",143,93957,05
-666666666.0,"Boston township, Washington County, Arkansas",143,90420,05
-666666666.0,"Dutch Mills township, Washington County, Arkansas",143,91170,05
-666666666.0,"Morrow township, Washington County, Arkansas",143,92577,05
28639.0,"Fayetteville township, Washington County, Arkansas",143,91283,05
-666666666.0,"Goshen township, Washington County, Arkansas",143,91485,05
-666666666.0,"Johnson township, Washington County, Arkansas",143,91989,05
-666666666.0,"Vineyard township, Washington County, Arkansas",143,93813,05
-666666666.0,"Wheeler township, Washington County, Arkansas",143,93985,05
-666666666.0,"Cane Hill township, Washington County, Arkansas",143,90645,05
-666666666.0,"Wyman township, Washington County, Arkansas",143,94122,05
-666666666.0,"Elkins township, Washington County, Arkansas",143,91225,05
-666666666.0,"Richland township, Washington County, Arkansas",143,93156,05
-666666666.0,"White River township, Washington County, Arkansas",143,94026,05
86063.0,"Greenland township, Washington County, Arkansas",143,91521,05
-666666666.0,"Lees Creek township, Washington County, Arkansas",143,92148,05
-666666666.0,"Harmon township, Washington County, Arkansas",143,91608,05
-666666666.0,"Valley township, Washington County, Arkansas",143,93768,05
-666666666.0,"Donald township, Franklin County, Arkansas",047,91123,05
-666666666.0,"Hurricane township, Franklin County, Arkansas",047,91803,05
-666666666.0,"White Rock township, Franklin County, Arkansas",047,94032,05
-666666666.0,"Wallace township, Franklin County, Arkansas",047,93840,05
-666666666.0,"Prairie township, Franklin County, Arkansas",047,92988,05
-666666666.0,"Black Oak township, Franklin County, Arkansas",047,90336,05
-666666666.0,"Wittich township, Franklin County, Arkansas",047,94107,05
-666666666.0,"Myatt township, Fulton County, Arkansas",049,92658,05
-666666666.0,"Union township, Fulton County, Arkansas",049,93681,05
-666666666.0,"Vidette township, Fulton County, Arkansas",049,93798,05
-666666666.0,"Afton township, Fulton County, Arkansas",049,90006,05
-666666666.0,"Hasty township, Newton County, Arkansas",101,91641,05
-666666666.0,"Grove township, Newton County, Arkansas",101,91545,05
-666666666.0,"White township, Newton County, Arkansas",101,93990,05
-666666666.0,"Marble Falls township, Newton County, Arkansas",101,92373,05
-666666666.0,"Jefferson township, Newton County, Arkansas",101,91941,05
-666666666.0,"Jones township, Newton County, Arkansas",101,91995,05
-666666666.0,"Low Gap township, Newton County, Arkansas",101,92295,05
-666666666.0,"Plumlee township, Newton County, Arkansas",101,92928,05
-666666666.0,"Ponca township, Newton County, Arkansas",101,92958,05
-666666666.0,"Richland township, Newton County, Arkansas",101,93150,05
-666666666.0,"Osage township, Newton County, Arkansas",101,92772,05
-666666666.0,"Barton township, Arkansas County, Arkansas",001,90138,05
26268.0,"Gum Pond township, Arkansas County, Arkansas",001,91563,05
-666666666.0,"Garland township, Arkansas County, Arkansas",001,91425,05
-666666666.0,"McFall township, Arkansas County, Arkansas",001,92307,05
-666666666.0,"Mill Bayou township, Arkansas County, Arkansas",001,92466,05
-666666666.0,"Crockett township, Arkansas County, Arkansas",001,90963,05
