B07004B_001E,B07004B_002E,B07004B_003E,B07004B_004E,B07004B_005E,B07004B_006E,name,county,county subdivision,state
626.0,508.0,0.0,118.0,0.0,0.0,"Lincoln-Dime Box CCD, Lee County, Texas",287,92205,48
153.0,148.0,0.0,5.0,0.0,0.0,"Lexington CCD, Lee County, Texas",287,92190,48
115673.0,88559.0,15294.0,5340.0,5444.0,1036.0,"Arlington CCD, Tarrant County, Texas",439,90135,48
156858.0,125020.0,24641.0,3249.0,2995.0,953.0,"Fort Worth CCD, Tarrant County, Texas",439,91380,48
38343.0,28173.0,5413.0,1876.0,1775.0,1106.0,"Northeast Tarrant CCD, Tarrant County, Texas",439,92805,48
235.0,174.0,31.0,30.0,0.0,0.0,"Elkhart CCD, Anderson County, Texas",001,91205,48
113.0,42.0,0.0,71.0,0.0,0.0,"Cayuga CCD, Anderson County, Texas",001,90650,48
70.0,70.0,0.0,0.0,0.0,0.0,"Roxton CCD, Lamar County, Texas",277,93355,48
5277.0,4142.0,824.0,305.0,6.0,0.0,"Paris CCD, Lamar County, Texas",277,92970,48
70.0,70.0,0.0,0.0,0.0,0.0,"Deport CCD, Lamar County, Texas",277,91020,48
77.0,44.0,12.0,21.0,0.0,0.0,"Round Top CCD, Fayette County, Texas",149,93345,48
169.0,151.0,0.0,0.0,18.0,0.0,"La Grange West CCD, Fayette County, Texas",149,92085,48
324.0,295.0,26.0,3.0,0.0,0.0,"Schulenburg CCD, Fayette County, Texas",149,93475,48
120.0,120.0,0.0,0.0,0.0,0.0,"Fayetteville CCD, Fayette County, Texas",149,91305,48
606.0,602.0,0.0,4.0,0.0,0.0,"La Grange CCD, Fayette County, Texas",149,92080,48
179.0,176.0,2.0,0.0,1.0,0.0,"Flatonia CCD, Fayette County, Texas",149,91320,48
7151.0,5575.0,762.0,521.0,293.0,0.0,"Taylor CCD, Williamson County, Texas",491,93845,48
405.0,385.0,20.0,0.0,0.0,0.0,"Jarrell CCD, Williamson County, Texas",491,91915,48
578.0,332.0,31.0,215.0,0.0,0.0,"Granger CCD, Williamson County, Texas",491,91630,48
45.0,44.0,0.0,1.0,0.0,0.0,"Florence CCD, Williamson County, Texas",491,91325,48
0.0,0.0,0.0,0.0,0.0,0.0,"Junction Northwest CCD, Kimble County, Texas",267,91960,48
1.0,0.0,0.0,1.0,0.0,0.0,"Junction Southeast CCD, Kimble County, Texas",267,91965,48
1121.0,1097.0,21.0,3.0,0.0,0.0,"Corrigan CCD, Polk County, Texas",373,90860,48
4.0,4.0,0.0,0.0,0.0,0.0,"Austwell-Tivoli CCD, Refugio County, Texas",391,90170,48
100.0,88.0,0.0,12.0,0.0,0.0,"Woodsboro CCD, Refugio County, Texas",391,94275,48
283.0,263.0,15.0,5.0,0.0,0.0,"Refugio CCD, Refugio County, Texas",391,93220,48
2781.0,2217.0,472.0,92.0,0.0,0.0,"Seguin CCD, Guadalupe County, Texas",187,93500,48
3.0,0.0,0.0,3.0,0.0,0.0,"Bellevue-Joy CCD, Clay County, Texas",077,90245,48
53.0,48.0,3.0,2.0,0.0,0.0,"Henrietta CCD, Clay County, Texas",077,91780,48
3.0,3.0,0.0,0.0,0.0,0.0,"Byers-Petrolia CCD, Clay County, Texas",077,90560,48
7.0,6.0,0.0,1.0,0.0,0.0,"Channing CCD, Hartley County, Texas",205,90690,48
311.0,304.0,3.0,0.0,0.0,4.0,"Hubbard-Mount Calm CCD, Hill County, Texas",217,91845,48
151.0,144.0,3.0,4.0,0.0,0.0,"Itasca CCD, Hill County, Texas",217,91900,48
13.0,13.0,0.0,0.0,0.0,0.0,"Blum CCD, Hill County, Texas",217,90355,48
170.0,159.0,9.0,0.0,2.0,0.0,"Whitney CCD, Hill County, Texas",217,94210,48
1574.0,1214.0,132.0,167.0,53.0,8.0,"Hillsboro CCD, Hill County, Texas",217,91810,48
84.0,75.0,9.0,0.0,0.0,0.0,"Malone-Penelope CCD, Hill County, Texas",217,92380,48
745.0,611.0,41.0,93.0,0.0,0.0,"Groesbeck CCD, Limestone County, Texas",293,91650,48
78.0,78.0,0.0,0.0,0.0,0.0,"Kosse CCD, Limestone County, Texas",293,92050,48
21.0,21.0,0.0,0.0,0.0,0.0,"Thornton CCD, Limestone County, Texas",293,93900,48
61.0,61.0,0.0,0.0,0.0,0.0,"Prairie Hill CCD, Limestone County, Texas",293,93135,48
226.0,158.0,48.0,20.0,0.0,0.0,"Coolidge CCD, Limestone County, Texas",293,90835,48
22.0,21.0,1.0,0.0,0.0,0.0,"Personville CCD, Limestone County, Texas",293,93015,48
3039.0,2555.0,363.0,121.0,0.0,0.0,"Mexia CCD, Limestone County, Texas",293,92550,48
453.0,321.0,128.0,4.0,0.0,0.0,"Garrison CCD, Nacogdoches County, Texas",347,91465,48
10650.0,7192.0,2498.0,905.0,39.0,16.0,"Nacogdoches CCD, Nacogdoches County, Texas",347,92700,48
218.0,156.0,62.0,0.0,0.0,0.0,"Cushing-Douglass CCD, Nacogdoches County, Texas",347,90935,48
192.0,187.0,5.0,0.0,0.0,0.0,"Chireno-Martinsville CCD, Nacogdoches County, Texas",347,90720,48
126.0,83.0,43.0,0.0,0.0,0.0,"Farwell-Bovina CCD, Parmer County, Texas",369,91300,48
35.0,24.0,0.0,11.0,0.0,0.0,"Friona CCD, Parmer County, Texas",369,91410,48
192.0,52.0,11.0,114.0,15.0,0.0,"Weatherford Northwest CCD, Parker County, Texas",367,94100,48
813.0,598.0,34.0,173.0,8.0,0.0,"Weatherford CCD, Parker County, Texas",367,94095,48
356.0,344.0,9.0,3.0,0.0,0.0,"Weatherford Southeast CCD, Parker County, Texas",367,94105,48
213.0,205.0,8.0,0.0,0.0,0.0,"Ben Wheeler-Edom CCD, Van Zandt County, Texas",467,90270,48
279.0,211.0,28.0,40.0,0.0,0.0,"Canton CCD, Van Zandt County, Texas",467,90620,48
412.0,398.0,14.0,0.0,0.0,0.0,"Wills Point CCD, Van Zandt County, Texas",467,94225,48
72.0,63.0,0.0,0.0,9.0,0.0,"Van CCD, Van Zandt County, Texas",467,94000,48
140.0,140.0,0.0,0.0,0.0,0.0,"Edgewood CCD, Van Zandt County, Texas",467,91165,48
235.0,155.0,35.0,45.0,0.0,0.0,"Cedar Creek Lake CCD, Van Zandt County, Texas",467,90654,48
90.0,32.0,53.0,3.0,2.0,0.0,"Grand Saline CCD, Van Zandt County, Texas",467,91620,48
801.0,244.0,44.0,380.0,133.0,0.0,"Martindale CCD, Caldwell County, Texas",055,92440,48
537.0,492.0,23.0,22.0,0.0,0.0,"Luling CCD, Caldwell County, Texas",055,92330,48
1311.0,1080.0,51.0,180.0,0.0,0.0,"Lockhart CCD, Caldwell County, Texas",055,92245,48
14.0,0.0,0.0,14.0,0.0,0.0,"Lockett CCD, Wilbarger County, Texas",487,92240,48
1046.0,876.0,41.0,129.0,0.0,0.0,"Vernon CCD, Wilbarger County, Texas",487,94030,48
0.0,0.0,0.0,0.0,0.0,0.0,"Fargo-Odell CCD, Wilbarger County, Texas",487,91290,48
32.0,0.0,32.0,0.0,0.0,0.0,"Harrold-Oklaunion CCD, Wilbarger County, Texas",487,91730,48
36.0,14.0,4.0,18.0,0.0,0.0,"Stanton CCD, Martin County, Texas",317,93725,48
