B25003I_001E,B25003I_002E,B25003I_003E,name,county,county subdivision,state
97.0,48.0,49.0,"Willow Creek-Hoopa Valley CCD, Humboldt County, California",023,93745,06
1942.0,768.0,1174.0,"Carpinteria CCD, Santa Barbara County, California",083,90378,06
6979.0,2296.0,4683.0,"Lompoc CCD, Santa Barbara County, California",083,91708,06
19247.0,8302.0,10945.0,"Santa Maria CCD, Santa Barbara County, California",083,92908,06
1465.0,550.0,915.0,"Solvang-Santa Ynez CCD, Santa Barbara County, California",083,93065,06
117.0,22.0,95.0,"North Mono CCD, Mono County, California",051,92195,06
779.0,96.0,683.0,"Mammoth Lakes CCD, Mono County, California",051,91865,06
169.0,91.0,78.0,"Borrego Springs CCD, San Diego County, California",073,90258,06
0.0,0.0,0.0,"Feather River Canyon CCD, Plumas County, California",063,90975,06
21.0,0.0,21.0,"Yosemite Valley CCD, Mariposa County, California",043,93804,06
131.0,0.0,131.0,"Big Sur CCD, Monterey County, California",053,90235,06
353.0,241.0,112.0,"Carmel-by-the-Sea CCD, Monterey County, California",053,90362,06
1133.0,0.0,1133.0,"Camp Pendleton CCD, San Diego County, California",073,90355,06
4166.0,1593.0,2573.0,"Redding CCD, Shasta County, California",089,92568,06
361.0,221.0,140.0,"Toro Park CCD, Monterey County, California",053,93372,06
3128.0,1989.0,1139.0,"Lincoln CCD, Placer County, California",061,91605,06
4268.0,1886.0,2382.0,"East Yolo CCD, Yolo County, California",113,90850,06
8057.0,3447.0,4610.0,"Woodland CCD, Yolo County, California",113,93790,06
1527.0,491.0,1036.0,"Eureka CCD, Humboldt County, California",023,90930,06
200.0,49.0,151.0,"Garberville CCD, Humboldt County, California",023,91100,06
531.0,122.0,409.0,"Fortuna CCD, Humboldt County, California",023,91050,06
623.0,247.0,376.0,"North Coastal CCD, Humboldt County, California",023,92170,06
898.0,159.0,739.0,"Arcata CCD, Humboldt County, California",023,90100,06
59.0,10.0,49.0,"Ferndale CCD, Humboldt County, California",023,90980,06
1387.0,782.0,605.0,"Grass Valley CCD, Nevada County, California",057,91140,06
825.0,368.0,457.0,"Donner CCD, Nevada County, California",057,90710,06
272.0,190.0,82.0,"Nevada City CCD, Nevada County, California",057,92090,06
11.0,7.0,4.0,"Markleeville CCD, Alpine County, California",003,91890,06
2024.0,882.0,1142.0,"Chowchilla CCD, Madera County, California",039,90480,06
253.0,53.0,200.0,"Madera West CCD, Madera County, California",039,91850,06
417.0,290.0,127.0,"Oakhurst-North Fork CCD, Madera County, California",039,92220,06
16297.0,8156.0,8141.0,"Madera CCD, Madera County, California",039,91830,06
661.0,290.0,371.0,"Madera Southeast CCD, Madera County, California",039,91840,06
204.0,55.0,149.0,"Point Arena CCD, Mendocino County, California",045,92510,06
707.0,204.0,503.0,"Fort Bragg CCD, Mendocino County, California",045,91030,06
139.0,40.0,99.0,"Laytonville-Leggett CCD, Mendocino County, California",045,91580,06
83.0,27.0,56.0,"Hopland CCD, Mendocino County, California",045,91330,06
2481.0,828.0,1653.0,"Ukiah CCD, Mendocino County, California",045,93490,06
463.0,256.0,207.0,"Willits CCD, Mendocino County, California",045,93740,06
105.0,50.0,55.0,"Covelo CCD, Mendocino County, California",045,90610,06
7727.0,2686.0,5041.0,"Santa Cruz CCD, Santa Cruz County, California",087,92900,06
12995.0,4962.0,8033.0,"Watsonville CCD, Santa Cruz County, California",087,93590,06
600.0,461.0,139.0,"San Lorenzo Valley CCD, Santa Cruz County, California",087,92850,06
41.0,25.0,16.0,"Hayfork CCD, Trinity County, California",105,91250,06
57.0,57.0,0.0,"Weaverville CCD, Trinity County, California",105,93595,06
4378.0,1944.0,2434.0,"Palos Verdes CCD, Los Angeles County, California",037,92360,06
330.0,236.0,94.0,"Colfax-Monumental Ridge CCD, Placer County, California",061,90548,06
10.0,0.0,10.0,"Mad River CCD, Trinity County, California",105,91860,06
