B19013H_001E,name,county,county subdivision,state
61386.0,"Upper Leacock township, Lancaster County, Pennsylvania",071,79080,42
68738.0,"West Donegal township, Lancaster County, Pennsylvania",071,82816,42
49369.0,"Manheim borough, Lancaster County, Pennsylvania",071,46888,42
66648.0,"Martic township, Lancaster County, Pennsylvania",071,47824,42
65366.0,"Paradise township, Lancaster County, Pennsylvania",071,57848,42
69769.0,"Akron borough, Lancaster County, Pennsylvania",071,00540,42
53149.0,"Earl township, Lancaster County, Pennsylvania",071,20688,42
74921.0,"East Petersburg borough, Lancaster County, Pennsylvania",071,21688,42
58958.0,"Providence township, Lancaster County, Pennsylvania",071,62832,42
68125.0,"Strasburg township, Lancaster County, Pennsylvania",071,74720,42
62847.0,"Terre Hill borough, Lancaster County, Pennsylvania",071,76400,42
64000.0,"West Earl township, Lancaster County, Pennsylvania",071,82824,42
69063.0,"Drumore township, Lancaster County, Pennsylvania",071,20032,42
67514.0,"East Earl township, Lancaster County, Pennsylvania",071,21072,42
72835.0,"Penn township, Lancaster County, Pennsylvania",071,58840,42
75586.0,"East Hempfield township, Lancaster County, Pennsylvania",071,21232,42
61292.0,"Lancaster township, Lancaster County, Pennsylvania",071,41224,42
69063.0,"Little Britain township, Lancaster County, Pennsylvania",071,43832,42
52674.0,"Marietta borough, Lancaster County, Pennsylvania",071,47424,42
68525.0,"Manor township, Lancaster County, Pennsylvania",071,46992,42
67483.0,"West Cocalico township, Lancaster County, Pennsylvania",071,82728,42
59153.0,"Quarryville borough, Lancaster County, Pennsylvania",071,63064,42
59328.0,"Mount Joy borough, Lancaster County, Pennsylvania",071,51656,42
69858.0,"West Lampeter township, Lancaster County, Pennsylvania",071,83256,42
51977.0,"Mountville borough, Lancaster County, Pennsylvania",071,52016,42
81818.0,"Elizabeth township, Lancaster County, Pennsylvania",071,23008,42
69810.0,"Caernarvon township, Lancaster County, Pennsylvania",071,10704,42
47950.0,"Lackawannock township, Mercer County, Pennsylvania",085,40760,42
55417.0,"Lake township, Mercer County, Pennsylvania",085,40928,42
34663.0,"Sharon city, Mercer County, Pennsylvania",085,69720,42
50610.0,"Coolspring township, Mercer County, Pennsylvania",085,15992,42
57027.0,"Jackson township, Mercer County, Pennsylvania",085,37416,42
53636.0,"Otter Creek township, Mercer County, Pennsylvania",085,57304,42
42434.0,"Sharpsville borough, Mercer County, Pennsylvania",085,69800,42
54737.0,"Wilmington township, Mercer County, Pennsylvania",085,85512,42
40500.0,"Jamestown borough, Mercer County, Pennsylvania",085,37696,42
68500.0,"Clark borough, Mercer County, Pennsylvania",085,13832,42
46747.0,"Grove City borough, Mercer County, Pennsylvania",085,31656,42
49712.0,"Jackson Center borough, Mercer County, Pennsylvania",085,37496,42
44125.0,"New Vernon township, Mercer County, Pennsylvania",085,54304,42
